id,title,obj_type,obj_type_id,Identifier,Collection,Dimensions,Creation dates,created by,Description,Subjects,Subject,Related Collection,Link,distributed by,published by,published in association with,illustrated by,text by,Library of Congress Subject Headings,contributor,created for,was located at,originates from,Publication dates,was created in,designed by,printed by,describes,inspired by,Affiliation with Center for Book Arts,depicts,bound by,created at,typesetting by,Copyright dates,Highlight of,printed under the direction of,also created by,paper made by,typography by,edited by,donated by,drawings by,etchings by,enclosure by,CBA course taught by,photographs by,Unnamed: 48,funded by,text translated by,introduction written by,gift of,cover art by,influenced by,is about,foreword by,woodcuts created by,Submission dates,layout by,lithographs by,commissioned by,introduction by,Related Collections,preface by,calligraphy by,originally published by,owned by
5650,"Martha's Quarterly, Issue 1, Fall 2016",Accordion books,185,FA.B50.2099,Fine Art Collection,4.25 x 5.25 in; 10.8 x 13.4 cm,2016,Tammy Nguyen,"""This first issue is a visual presentation of the text The Wild Pigeon of North America by Chief Pokagon, which appeared in The Chautaquan in November 1895, Volume 22, Number 20. Chief Pokagon, or Simon Pokagon, was nicknamed by the press as the 'Redskin poet, bard, and Longfellow of his race.' He was a full-blooded Native American and a member of the Pokagon Band of Potawatomi Indians that once dwelled in the Great Plains of North America. An activist, writer, and poet, Chief Pokagon fought for the fair treatment of Native American people. In this article, Chief Pokagon describes his awe for what we know as the passenger pigeon. Additionally, he accounts the way that white Americans were killing the species by the masses. He compares this to the way that his own people were killing the bird while also ensuring the species' sustainability. ""Today, the passenger pigeons are extinct and the Potawatomi people were displaced from their lands during the American removal period between 1830-1840. Considering this, it seemed fitting for the inaugural issue of Martha's Quarterly to present this text as a way to allude to the precarious issues within today's environment and how we care for people who are different from us. ""Passenger Pigeon Press takes its name after the passenger pigeon because of the species' rich identity within its environment and our human culture. This bird's tale is also a history of exploitation and displacement by humans which ultimately lead to its own demise. Martha's Quarterly is named after Martha, the last passenger pigeon who died in 1914 at the Cincinnati Zoo."" -- Tammy Nguyen ""Martha's Quarterly, Issue 1, Fall 2016, uses the text 'The Wild Pigeon of North America' by Chief Pokagon, which appeared in 'The Chautaquan' in November 18195, Volume 22, Number 20. The particular version used was found as part of an anthology of texts called 'The Passenger Pigeon' by W.B. Mershon. The text and ink drawings were digitally printed on IP Springhill Opaque Gray 70 lb. paper and Stables Light Yellow 24 lb. paper. The cover is letterpress printed on Mohawk VIA Vellum Safety Yellow, 80 lb. paper. The fonts used include Bodoni 72 Oldstyle 10 pt., 9 pt., and 8 pt., Alfa Slab One 18 pt., and Hemmet 36 pt. and 24 pt. The drawings, design, printing, and accordion construction was completed by Tammy Nguyen. This edition was of 150 hand-bound books."" -- colophon","['Accordion books', ""artists' books"", 'periodicals']",,,Passenger Pigeon Press website,,Passenger Pigeon Press,,,Simon Pokagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5668,"Martha's Quarterly, Issue 11, Spring 2019, The Book of the Homeless",Books,177,FA.B50.2102,Fine Art Collection,4.25 x 5.5 in; 10.795 x 13.97 cm,2019,,"This edition of Martha's Quarterly includes work by social activists Daniel Pizarro and Bruni Estrada; activist and author of 'Shy Radicals,' Hamja Ahsan; illustrator Karl Orozco; and activist and author Edith Warton and focuses on the topic of homelessness.","['homelessness', 'hurricanes', 'linoleum-block printing', 'periodicals', 'photocopies', 'screen printing', 'world wars']",,,Passenger Pigeon Press website,,Passenger Pigeon Press,,,Edith Warton,,"['Téa Chai Beer', 'Nodumo Ncomanzi', 'Hamja Ahsan', 'Bruni Estrada', 'Karl Orozco', 'Daniel Pizarro']",,,,,,Tammy Nguyen,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
5883,"Martha's Quarterly, Issue 12, Summer 2019, Shapeshifting in the Minor Leagues",Books,177,FA.B50.2161,Fine Art Collection,5 x 6.5 in; 12.7 x 16.51 cm,2019,,"This Martha's Quarterly issue 12 explores the theme of shapeshifting with contributions by Alicia Izharuddin, Norm Paris, and Sam Leander. Edition number 67 of 200.",,,,Passenger Pigeon Press website,,,,,,,"['Téa Chai Beer', 'Alicia Izharuddin', 'Norm Paris', 'Sam Leander']",,,,,,Tammy Nguyen,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,"Martha's Quarterly, Issue 13, Fall 2019: A Corner for Mankind",Books,177,FA.B50.2289,Fine Art Collection,4 x 5 in ; 10.16 x 12.7 cm,2019,Tammy Nguyen,"""And so, this issue of Martha's Quarterly, Issue 13, Fall 2019, A Corner for Mankind, brings together disparate subjects that aim to stretch our imagination from humans to the moon and back.","['Zines', 'pop-up books']",,,Passenger Pigeon Press website,,Passenger Pigeon Press,,,,,"['Téa Chai Beer', 'Katrina Fuller', 'Nodumo Ncomanzi', 'William Safire']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321,"Martha's Quarterly, Issue 14, Winter 2019: Body Heat",Books,177,FA.B50.2357,Fine Art Collection,5.5 x 7 in,2019,Tammy Nguyen,Part of a quarterly subscription of four handmade artists' books a year. This issue aims to connect some of the aspects of our current climate crisis with our bodies. Edition number 87 of 200.,"['climate', 'recipes', 'spiral bindings']",,,Passenger Pigeon Press website,,Passenger Pigeon Press,,Drea Cofield,"['Nicholas Cerone', 'Irene Gardner', 'Eban Goodstein']",,Téa Chai Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7873,"Martha's Quarterly, Issue 16, Summer 2020, 12 bpm",Books,177,FA.B50.2568,Fine Art Collection,"5.5"" x 4.75""",NA,,"Black and white photocopy, digital printing. 78 of 200 copies.","['central air conditioning', 'oxygen']",,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,"['Téa Chai Beer', 'Aerica Shimizu Banks', 'Tess Elliot', 'Joseph Siry']",,,,2020,,,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
7874,"Martha's Quarterly, Issue 17, Fall 2020, There Are No Edges on the Moon",Books,177,FA.B50.2569,Fine Art Collection,"7.25"" x 3.75""",NA,,Staple and metal fastener bound. Photocopy printed. Die cut. 20 of 200 copies.,,,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,"['Altynay Demeubayeva', 'Meena Hasan']",,,,2020,,,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
7875,"Martha's Quarterly, Issue 18, Winter 2020, Lent and Returned",Books,177,FA.B50.2570,Fine Art Collection,"5.75"" x 5""",NA,,"Letterpress, inkjet and photocopy printed. Seed paper insert. Includes a seed of the San Pedro Wild Tepary bean. 97 of 200 copies.",,land use,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,Tammy Nguyen,,,"['Téa Chai Beer', 'Tropical Futures', 'John Locke', 'Diane Glancy', 'Native Seeds/SEARCH']",,,,2020,,Tammy Nguyen,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
7877,"Martha's Quarterly, Issue 19, Spring 2021, Playbook for Exemption",Books,177,FA.B50.2572,Fine Art Collection,"8.5"" x 5""",NA,,Xerox printed. 102 of 200 copies.,,,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,"['Téa Chai Beer', 'Taylor Beck', 'Ronny Quevedo']",,,,2021,,Tammy Nguyen,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
7876,"Martha's Quarterly, Issue 21, Fall 2021, Stone Path",Books,177,FA.B50.2571,Fine Art Collection,"5"" x 7""",NA,,Xerox printing and print-on-demand technologies. Includes plastic toy maze and plastic water vial with rolled-up paper. Features eel prints by James Prosek. 34 of 200 copies.,,,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,"['Reade Bryan', 'James Prosek']",,,,2021,,Tammy Nguyen,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
7878,"Martha's Quarterly, Issue 22, Winter 2022, Make Me a World",Books,177,FA.B50.2573,Fine Art Collection,"8.5"" x 6.5""",NA,,Xerox printed on color and glossy white text weight papers. Staple bound. 11 of 200 copies.,,,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,Herbert Hoover,,,,2022,,Tammy Nguyen,,,,,,,,,,,,,,,Passenger Pigeon Press,,,,,Nawin Nuthong,,,,,,,,,,,,,,,,,,,,,
7879,"Martha's Quarterly, Issue 24, Summer 2022, They've Drank the Cockagee",Books,177,FA.B50.2574,Fine Art Collection,"4.25"" x 4""",NA,,Xerox printed. 96 of 200 copies.,,,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,"['Téa Chai Beer', 'Jacob Cline', 'Mark Jenkinson']",,,,2022,,Tammy Nguyen,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
8212,"Martha's Quarterly, Issue 27, Spring 2023: Devil in Disguise",Books,177,FA.B50.3121,Fine Art Collection,6 x 9 in.,NA,Tammy Nguyen,"Photocopy, hot foil stamping, and silkcreen printed. Multi-directional comb binding, tipped-in staple-bound pamphlet, and mirror. Edition of 200.",,artificial intelligence,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,,,,,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8213,"Martha's Quarterly, Issue 28, Summer 2023: Flat Juicy Round Swirl",Books,177,FA.B50.3122,Fine Art Collection,8.5 x 6 in.,NA,,"Photocopy printed. Staple bound with a smaller staple bound pamphlet tipped onto the cover, with party decoration affixed with brad. Edition of 250.","['citrus fruit', 'gardening']",,,Passenger Pigeon Press' Website,,Passenger Pigeon Press,,,,,,,,,2023,,,,,,,,,,,,,,,,,Tammy Nguyen,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,Mascara,Pamphlet bindings,184,FA.OSS2.0879,Fine Art Collection,16 leaves; 29 x 29.5 cm,1995,Magali Lara,"Japanese stab binding; grey wrappers. Printed poetry, in Spanish, with illustrations, ""sobre de Dylan Thomas""--title page. Number 43 in an Edition of 50, signed by [?].",,poetry,,,,,,,,,,,,,,,,Pablo Torrealba,,Dylan Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6900,Massachism,Broadsides,192,FA.OSB2.1804.5,Fine Art Collection,,2016,,Letterpress printed poem by Douglas Kearney. Created as part of the 2016 Center for Book Arts Broadside Reading Series and printed in honor of the poet's reading at the Center. Designed and printed by Richard O'Russa in an edition of 100. Signed by the poet. CBA has two copies of this broadside.,"['Broadsides to move', 'letterpress printing', 'poetry']",,,,,,Center for Book Arts Broadsides Reading Series,,Douglas Kearney,,,,,,,,Richard O'Russa,Richard O'Russa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,Material Meditation on Mending Al-Mutanabbi Street,Books,177,FA.B87.1321,Fine Art Collection,Loose-leaf book : illustrated ; 30 x 23 cm.,2012,Scott McCarney,"15 two-sided loose leaf pages. Digital prints of original collages constructed from remnants of found books, rubbings from book bindings, and photographs. Laid in tar paper folder with paper title label on front cover. Signed by the artist, and numbered 44/50.","['collages', 'wars']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,Maternal Journal 2,Zines,194,FA.PC3.4072,Fine Art Collection,11 in x 9 in,NA,"['Artist Mother Studio', 'Project for Empty Space']","Perfect binding, commercially printed",,Zines,Christopher Kardambikis' Paper Cuts Zine Collection,,,,,,,,,,,,,,,,,,,,,,,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,"Matrix 7: A Review for Printers and Bibliophiles: Number 7, Winter 1987",Books,177,FA.SA1.1452a,Fine Art Collection,"166 p,; 7.8 x 11.25 in",1987,,"""This edition of 960 copies is set in 12-point Monotype Caslon and printed at the Whittington Press on Sommerville Laid and Zerkall Halbmatt papers. The colour plates and half-tones are printed at the Senecio Press. The wood-engravings are printed form the wood, and the line blocks are made by Keene Engraving. 850 copies are bound in pattern paper designed for the Curwen Press by Enid Marx, and 110 copies are quarter-bound in leather and paper marbled by Colleen Gryspeerdt and include a cassette recording of 'Stanley Morison on Eric Gill'. Bound by Smith Settle & Co"" -- front matter","['letterpress printing', 'periodicals', 'private presses']",,,,,,,,,,"['Mark Arman', 'David Butcher', 'Sebastian Carter', 'Noel Carrington', 'Roderick Cave', 'David Chambers', 'Douglas Cleverdon', 'John Craig', 'Brooke Crutchley', 'John Dreyfus', 'Edwina Ellis', 'Philip Gallo', 'Vance Gerry', 'Simon Lawrence', 'Enid Marx', 'Paul Morgan', 'Ian Mortimer', 'Brian Richardson', 'Ward Ritchie', 'Fiona Ross', 'Graham Shaw', 'Christopher Skelton', 'Michael Taylor', 'Edward Thompson']",,,,,,,,,,,,,,,,,,,,,"['Rosalind Randle', 'John Randle']",,,,,,,,,,,,,,,,,,,,,,,,,,
5412,"Matrix 10: A Review for Printers and Bibliophiles: Number 10, Winter 1990",Books,177,FA.SA1.1455,Fine Art Collection,"237 p,; 7.8 x 11.25 in",1990,,"""This edition of 925 copies is set in 12-point Monotype Caslon and printed at Whittington on Sommerville, Zerkall and Tosa Butten papers. The plates are printed at CTD Printers (the monochrome halftones printed as duotones) and the line blocks are made by Blinford Graphics. The cover is drawn direct on to plates by Alan Powers and printed in four colours by autolithography at the Senecio Press. 820 copies are bound in stiff covers and 105 copies are quarter-bound in Oasis leather and paper marbled by Colleen Gryspeerdt and include a portfolio of separate prints and broadsides, mostly signed. Bound by The Fine Bindery."" -- front matter","['letterpress printing', 'periodicals', 'private presses']",,,,,,,,,,"['Mark Arman', 'David Butcher', 'Sebastian Carter', 'Roderick Cave', 'David Chambers', 'J.F. Coakley', 'Olive Cook', 'John Craig', 'Brooke Crutchley', 'John Dreyfus', 'David Elyan', 'Phillida Gili', 'Gordon Gumn', 'Dennis Hall', 'Ray Hedger', 'Jerry Kelly', 'Fiona MacCarthy', 'Enid Marx', 'Michael Mitchell', 'Alan Powers', 'Brenda Rawnsley', 'Ward Ritchie', 'Anthony Rota', 'Martin Roth', 'John Ryder', 'Gaylord Schanilec', 'Brocard Sewell', 'Montague Shaw', 'Jonathan Stephenson', 'Michael Taylor', 'Steven Tuohy', 'David Wishart']",,,,,,,,,,,,,,,,,,,,,"['Rosalind Randle', 'John Randle']",,,,,,,,,,,,,,,,,,,,,,,,,,
3187,"Matrix 11: A Review for Printers & Bibliophiles: Number Eleven, Winter 1991",Books,177,FA.SA1.1456,Fine Art Collection,207 p.; 28.5 x 20 x 3.5 cm (11.5 x 8 x 1.5 inches),NA,,"""This edition of 955 copies is set in 12-point Caslon, Fournier and Romulus and 11-point Bell, and printed at Whittington on Sommerville, Zerkall and Tosa Butten papers. The plates are printed at CTD Printers, and the line blocks made by Blinford Graphics. 850 copies are bound in stiff covers and 105 copies are quarter-bound in Oasis leather and paper marbled by Collen Gryspeerdt and include a separately bound copy, with additional engravings, of John O'Connor's Twins. The stiff-covered copies, and the covers of Twins, are bound in a pattern paper based on an engraving by John O'Connor. Bound by The Fine Bindery. Edited by John & Rosalind Randle."" -- front matter","['letterpress printing', 'periodicals', 'private presses']",,,,,,,,,,"['Brooke Crutchley', 'John Dreyfus', 'Roderick Cave', 'Sebastian Carter', 'John A. Lane', 'John A. Lane', 'Steven Tuohy', 'Steven Tuohy', ""Joseph D'Ambrosio"", ""Joseph D'Ambrosio"", 'James Mosley', 'James Mosley', 'Marthe Armitage', 'Marthe Armitage', ""John O'Connor"", ""John O'Connor"", 'Jonathan Stephenson', 'Jonathan Stephenson', 'Jo Torr', 'Jo Torr', 'Peter Tucker', 'Peter Tucker']",,,,,,,Whittington Press,,,,,,,,1991,,,,,,"['John Randle', 'Rosalind Randle']",,,,,,,,,,,,,,,,,,,,,,,,,,
5413,"Matrix 12: A Review for Printers & Bibliophiles: Number Twelve, Winter 1992",Books,177,FA.SA1.1457,Fine Art Collection,222 p.; 7.8 x 11.25 in,1992,,"""This edition of 925 copies is set in 12-point Caslon and Goudy Modern, and printed at Whittington on Sommerville Laid and Zerkall mould-made papers. The tritone plates are printed at CTD Printers, and the line blocks made by Blinford Graphics. 825 copies are bound in stiff covers and 100 copies are quarter-bound in Oasis leather and paper marbled by Colleen Gryspeerdt and include a separate porftolio of Chinese ceremonial paper. Bound by The Fine Bindery, Wellingborough, and edited by John & Rosalind Randle."" -- front matter","['letterpress printing', 'periodicals', 'private presses']",,,,,,,,,,"['Sue Band', 'Ronald Blythe', 'David Butcher', 'Sebastian Carter', 'Roderick Cave', 'David Chambers', 'Brooke Crutchley', 'John Dreyfus', 'David Esslemont', 'A.J. Flavell', 'John Lane', 'Simon Lawrence', 'Fiona MacCarthy', 'Dermot McGuinne', 'Paul W. Nash', 'L.M. Newman', 'Walter Partridge', 'William S. Peterson', 'Michael Taylor', 'Steven Tuohy', 'Gaylord Schanilec', 'Tanya Schmoller', 'Bernard J. Seward', 'James Stourton']",,,,,,,,,,,,,,,,,,,,,"['Rosalind Randle', 'John Randle']",,,,,,,,,,,,,,,,,,,,,,,,,,
5414,"Matrix 13: A Review for Printers & Bibliophiles: Number Thirteen, Winter 1993",Books,177,FA.SA1.1458,Fine Art Collection,234 p.; 7.8 x 11.25 in,1993,,"""This edition of 925 copies is set in Caslon, Goudy Modern, Van Dijck and Cochin, and printed at Whittington on Sommerville Laid and Zerkall mould-made papers. The tritone plates are printed at CTD Printers, the line blocks are made by Blinford Graphics, and the insets between pp. 4-5 and 108-9 are printed by the Aldine Press. 825 copies are bound in stiff covers and 90 copies are quarter bound is Oasis leather and paper marbled by Colleen Gryspeerdt and include additional examples of Chinese ceremonial papers. Bound by the Find Bindery and edited by John & Rosalind Randle."" -- front matter","['letterpress printing', 'periodicals', 'private presses']",,,,,,,,,,"['Phil Abel', 'Martin Andrews', 'Mark Arman', 'Colin Banks', 'David Bethel', 'David Butcher', 'Sebastian Carter', 'Roderick Cave', 'David Chambers', 'J.F. Coakley', 'Alan Dodson', 'John Dreyfus', 'Richard Emeny', 'David Esslemont', 'Susan Falkner', 'Peter Foden', 'Philip Gallo', 'Linda Holmes', 'Jerry Kelly', 'James Mosley', 'Alan Powers', 'Maureen Richardson', 'Fiona Ross', 'George Scurfield', 'Alison Smith']",,,,,,,,,,,,,,,,,,,,,"['Rosalind Randle', 'John Randle']",,,,,,,,,,,,,,,,,,,,,,,,,,
5415,"Matrix 14: A Review for Printers & Bibliophiles: Number Fourteen, Winter 1994",Books,177,FA.SA1.1459,Fine Art Collection,236 p.; 7.8 x 11.25 in,1994,,"""This edition of 975 copies is set in Caslon, Centaur and Cochin types and printed in Whittington on Sommerville Laid, Zerkall mould-made and Americana papers. The colour and duotone plates are printed by CTD Printers, the line blocks are made by Blinford Graphics, and the plates following pp. 24, 40, 98 and 168 are printed by the Aldine Press. 880 copies are bound in stiff covers and 95 copies are quarter-bound in Oasis leather and paper marbled by Colleen Gryspeerdt, and include a separately bound book of wood-engravings for Virgil's Georgics by Edward Craig. Bound by the Fine Bindery and edited by John & Rosalind Randle."" -- front matter","['letterpress printing', 'periodicals', 'private presses']",,,,,,,,,,"['David Bethel', 'David Butcher', 'Sebastian Carter', 'Roderick Cave', 'David Chambers', 'John Craig', 'John Dreyfus', 'Paul Hayden Duensing', 'David Elyan', 'Knowler Edmonds', 'Peter Foden', 'Patrick Fox', 'Linda Holmes', 'Mike Hudson', 'C.F. Hultenheim', 'Joanna Jamieson', 'J.G. Lubbock', 'Ruari McLean', 'Paul W. Nash', 'L.M. Newman', ""John O'Connor"", 'Jean-Claude Peissel', 'William S. Peterson', 'Bernard Roberts', 'Tanya Schmoller', 'Joanna Selborne', 'David Wishart']",,,,,,,,,,,,,,,,,,,,,"['Rosalind Randle', 'John Randle']",,,,,,,,,,,,,,,,,,,,,,,,,,
